speaker	sex	speaker_num	age	TMF	GEPAQ_M	GEPAQ_F	AQ1	AQ2	social2	switching2	detail2	comm2	imagine2	BAP_total	BAP_praglang	BAP_aloof	BAP_rigid	phrase_position	filler_target_order	utterance_position	hyper_context	consonants	v_space_hz	v_space_bk	euclid_dis_hz	euclid_dis_bk
65	b_female	f65	20	34	38	36	9	86	12	20	27	13	14	70	20	22	28	b_final	b_filler_target	boundary	a_no	bt	727797.5546	22.66385598	769.8534993	3.534957792
65	b_female	f65	20	34	38	36	9	86	12	20	27	13	14	70	20	22	28	b_final	b_filler_target	boundary	a_no	hd	700860.8901	23.25339926	788.3117606	3.607977761
65	b_female	f65	20	34	38	36	9	86	12	20	27	13	14	70	20	22	28	b_final	a_target_filler	medial	b_yes	bt	729709.3995	21.49675767	829.2383118	3.50051978
65	b_female	f65	20	34	38	36	9	86	12	20	27	13	14	70	20	22	28	b_final	a_target_filler	medial	b_yes	hd	676206.565	22.81448379	818.9905555	3.634810279
65	b_female	f65	20	34	38	36	9	86	12	20	27	13	14	70	20	22	28	b_final	a_target_filler	medial	a_no	bt	774301.1406	24.44823005	790.1466074	3.647450777
65	b_female	f65	20	34	38	36	9	86	12	20	27	13	14	70	20	22	28	b_final	a_target_filler	medial	a_no	hd	744646.4829	23.71474366	849.9118053	3.710779067
65	b_female	f65	20	34	38	36	9	86	12	20	27	13	14	70	20	22	28	a_initial	a_target_filler	boundary	b_yes	bt	756875.4299	24.18765191	806.3562322	3.685816461
65	b_female	f65	20	34	38	36	9	86	12	20	27	13	14	70	20	22	28	a_initial	a_target_filler	boundary	b_yes	hd	656334.3874	22.31159459	817.8444424	3.680439346
65	b_female	f65	20	34	38	36	9	86	12	20	27	13	14	70	20	22	28	a_initial	a_target_filler	boundary	a_no	bt	740611.0724	23.02931653	843.3560329	3.709686717
65	b_female	f65	20	34	38	36	9	86	12	20	27	13	14	70	20	22	28	a_initial	a_target_filler	boundary	a_no	hd	654761.4811	20.88920334	855.8265459	3.67496781
65	b_female	f65	20	34	38	36	9	86	12	20	27	13	14	70	20	22	28	a_initial	b_filler_target	medial	b_yes	bt	576837.1683	18.37346428	766.9027273	3.290315341
65	b_female	f65	20	34	38	36	9	86	12	20	27	13	14	70	20	22	28	a_initial	b_filler_target	medial	b_yes	hd	556533.691	18.42125072	832.1300102	3.473197979
65	b_female	f65	20	34	38	36	9	86	12	20	27	13	14	70	20	22	28	a_initial	b_filler_target	medial	a_no	bt	672832.3457	21.38591906	763.6102925	3.485879726
65	b_female	f65	20	34	38	36	9	86	12	20	27	13	14	70	20	22	28	a_initial	b_filler_target	medial	a_no	hd	603619.9921	20.79452816	822.9812585	3.63170404
66	a_male	m66	20	6	29	35	29	125	23	27	30	20	25	82	24	17	41	b_final	b_filler_target	boundary	b_yes	bt	211408.5258	7.99998744	394.1803233	2.078920953
66	a_male	m66	20	6	29	35	29	125	23	27	30	20	25	82	24	17	41	b_final	b_filler_target	boundary	b_yes	hd	210560.733	8.15392914	425.3127817	2.168795086
66	a_male	m66	20	6	29	35	29	125	23	27	30	20	25	82	24	17	41	b_final	b_filler_target	boundary	a_no	bt	215590.1335	8.050398815	396.2384417	2.121100838
66	a_male	m66	20	6	29	35	29	125	23	27	30	20	25	82	24	17	41	b_final	b_filler_target	boundary	a_no	hd	200882.4104	7.797496461	408.9947379	2.162960886
66	a_male	m66	20	6	29	35	29	125	23	27	30	20	25	82	24	17	41	b_final	a_target_filler	medial	b_yes	bt	188232.5492	6.829016083	422.0116898	2.094710218
66	a_male	m66	20	6	29	35	29	125	23	27	30	20	25	82	24	17	41	b_final	a_target_filler	medial	b_yes	hd	224293.3883	8.460617008	428.2825164	2.188588457
66	a_male	m66	20	6	29	35	29	125	23	27	30	20	25	82	24	17	41	b_final	a_target_filler	medial	a_no	bt	192328.4217	7.011526801	398.3495317	2.047323156
66	a_male	m66	20	6	29	35	29	125	23	27	30	20	25	82	24	17	41	b_final	a_target_filler	medial	a_no	hd	222478.1316	8.607076937	433.1613544	2.233135671
66	a_male	m66	20	6	29	35	29	125	23	27	30	20	25	82	24	17	41	a_initial	a_target_filler	boundary	b_yes	bt	202446.8946	7.590879905	417.8906885	2.131794355
66	a_male	m66	20	6	29	35	29	125	23	27	30	20	25	82	24	17	41	a_initial	a_target_filler	boundary	b_yes	hd	234814.0459	8.713696305	417.3973136	2.166192451
66	a_male	m66	20	6	29	35	29	125	23	27	30	20	25	82	24	17	41	a_initial	a_target_filler	boundary	a_no	bt	198579.7684	7.454581194	389.2814424	2.017927156
66	a_male	m66	20	6	29	35	29	125	23	27	30	20	25	82	24	17	41	a_initial	a_target_filler	boundary	a_no	hd	238528.0634	8.784033845	425.167622	2.170210242
66	a_male	m66	20	6	29	35	29	125	23	27	30	20	25	82	24	17	41	a_initial	b_filler_target	medial	b_yes	bt	191681.7924	7.417790152	383.6482074	2.008184436
66	a_male	m66	20	6	29	35	29	125	23	27	30	20	25	82	24	17	41	a_initial	b_filler_target	medial	b_yes	hd	270919.5394	10.38998961	465.9609449	2.389055467
66	a_male	m66	20	6	29	35	29	125	23	27	30	20	25	82	24	17	41	a_initial	b_filler_target	medial	a_no	bt	220335.7189	8.264674678	411.8546862	2.127046634
66	a_male	m66	20	6	29	35	29	125	23	27	30	20	25	82	24	17	41	a_initial	b_filler_target	medial	a_no	hd	227223.9384	8.540985001	417.4311975	2.139183143
67	a_male	m67	25	13	39	30	22	120	16	22	37	19	26	88	26	35	27	b_final	b_filler_target	boundary	b_yes	bt	382826.8859	14.7904195	556.1623774	2.838062445
67	a_male	m67	25	13	39	30	22	120	16	22	37	19	26	88	26	35	27	b_final	b_filler_target	boundary	b_yes	hd	344190.3278	14.20264659	571.4159924	2.882176908
67	a_male	m67	25	13	39	30	22	120	16	22	37	19	26	88	26	35	27	b_final	b_filler_target	boundary	a_no	bt	306845.6811	11.49676015	481.1916708	2.507367883
67	a_male	m67	25	13	39	30	22	120	16	22	37	19	26	88	26	35	27	b_final	b_filler_target	boundary	a_no	hd	84722.81633	2.921592053	397.8203051	1.911634261
67	a_male	m67	25	13	39	30	22	120	16	22	37	19	26	88	26	35	27	b_final	a_target_filler	medial	b_yes	bt	326750.0585	12.13886256	490.1801114	2.587882039
67	a_male	m67	25	13	39	30	22	120	16	22	37	19	26	88	26	35	27	b_final	a_target_filler	medial	b_yes	hd	278004.085	10.41398984	527.814467	2.50905141
67	a_male	m67	25	13	39	30	22	120	16	22	37	19	26	88	26	35	27	b_final	a_target_filler	medial	a_no	bt	351482.7456	13.39008706	506.7223449	2.673230035
67	a_male	m67	25	13	39	30	22	120	16	22	37	19	26	88	26	35	27	b_final	a_target_filler	medial	a_no	hd	287488.7804	11.18474732	552.8594444	2.636573804
67	a_male	m67	25	13	39	30	22	120	16	22	37	19	26	88	26	35	27	a_initial	a_target_filler	boundary	b_yes	bt	392538.716	14.81585405	545.0417748	2.803272658
67	a_male	m67	25	13	39	30	22	120	16	22	37	19	26	88	26	35	27	a_initial	a_target_filler	boundary	b_yes	hd	387385.5121	15.068778	607.9347875	2.964780246
67	a_male	m67	25	13	39	30	22	120	16	22	37	19	26	88	26	35	27	a_initial	a_target_filler	boundary	a_no	bt	406381.0259	15.77980073	544.5413013	2.885660053
67	a_male	m67	25	13	39	30	22	120	16	22	37	19	26	88	26	35	27	a_initial	a_target_filler	boundary	a_no	hd	427215.2739	16.62902884	616.8348479	3.067299869
67	a_male	m67	25	13	39	30	22	120	16	22	37	19	26	88	26	35	27	a_initial	b_filler_target	medial	b_yes	bt	418140.4604	16.31429883	559.0179846	2.943837027
67	a_male	m67	25	13	39	30	22	120	16	22	37	19	26	88	26	35	27	a_initial	b_filler_target	medial	b_yes	hd	382059.6944	14.91349545	596.8030159	2.906014746
67	a_male	m67	25	13	39	30	22	120	16	22	37	19	26	88	26	35	27	a_initial	b_filler_target	medial	a_no	bt	246062.7886	8.581432984	444.6370939	2.315026547
67	a_male	m67	25	13	39	30	22	120	16	22	37	19	26	88	26	35	27	a_initial	b_filler_target	medial	a_no	hd	418174.2995	16.39587238	593.6397434	2.97969424
68	a_male	m68	26	24	24	33	11	99	18	24	27	14	16	104	31	36	37	b_final	b_filler_target	boundary	b_yes	bt	471969.6148	16.86020029	589.5930135	3.008960367
68	a_male	m68	26	24	24	33	11	99	18	24	27	14	16	104	31	36	37	b_final	b_filler_target	boundary	b_yes	hd	427793.6178	15.86387478	628.6812972	2.989443569
68	a_male	m68	26	24	24	33	11	99	18	24	27	14	16	104	31	36	37	b_final	b_filler_target	boundary	a_no	bt	464476.947	16.56069153	588.3038838	2.983119024
68	a_male	m68	26	24	24	33	11	99	18	24	27	14	16	104	31	36	37	b_final	b_filler_target	boundary	a_no	hd	468730.7553	17.66878544	654.796591	3.139633039
68	a_male	m68	26	24	24	33	11	99	18	24	27	14	16	104	31	36	37	b_final	a_target_filler	medial	b_yes	bt	454082.7798	15.34807533	578.6037896	2.834046665
68	a_male	m68	26	24	24	33	11	99	18	24	27	14	16	104	31	36	37	b_final	a_target_filler	medial	b_yes	hd	396500.0186	14.66132063	579.7699358	2.85041896
68	a_male	m68	26	24	24	33	11	99	18	24	27	14	16	104	31	36	37	b_final	a_target_filler	medial	a_no	bt	550278.7478	19.87790229	618.7286074	3.251212569
68	a_male	m68	26	24	24	33	11	99	18	24	27	14	16	104	31	36	37	b_final	a_target_filler	medial	a_no	hd	475830.8303	17.66851127	650.8505245	3.124644222
68	a_male	m68	26	24	24	33	11	99	18	24	27	14	16	104	31	36	37	a_initial	a_target_filler	boundary	b_yes	bt	523307.444	18.39897081	616.7651325	3.103304433
68	a_male	m68	26	24	24	33	11	99	18	24	27	14	16	104	31	36	37	a_initial	a_target_filler	boundary	b_yes	hd	469582.419	17.90048191	662.1456678	3.196881746
68	a_male	m68	26	24	24	33	11	99	18	24	27	14	16	104	31	36	37	a_initial	a_target_filler	boundary	a_no	bt	485593.0973	16.95142442	582.3769216	3.024777942
68	a_male	m68	26	24	24	33	11	99	18	24	27	14	16	104	31	36	37	a_initial	a_target_filler	boundary	a_no	hd	476224.797	17.33569879	697.4238922	3.158108382
68	a_male	m68	26	24	24	33	11	99	18	24	27	14	16	104	31	36	37	a_initial	b_filler_target	medial	b_yes	bt	531982.9974	18.11489895	608.5744349	3.108189614
68	a_male	m68	26	24	24	33	11	99	18	24	27	14	16	104	31	36	37	a_initial	b_filler_target	medial	b_yes	hd	529249.3757	19.34638033	698.3630033	3.274767758
68	a_male	m68	26	24	24	33	11	99	18	24	27	14	16	104	31	36	37	a_initial	b_filler_target	medial	a_no	bt	443127.2519	15.23721938	563.0387859	2.892747392
68	a_male	m68	26	24	24	33	11	99	18	24	27	14	16	104	31	36	37	a_initial	b_filler_target	medial	a_no	hd	462316.0634	16.78134767	639.6642226	3.027084704
69	a_male	m69	28	15	27	37	20	111	24	27	26	19	15	108	35	48	25	b_final	b_filler_target	boundary	b_yes	bt	486270.9258	16.73185346	611.212282	3.021317527
69	a_male	m69	28	15	27	37	20	111	24	27	26	19	15	108	35	48	25	b_final	b_filler_target	boundary	b_yes	hd	506469.1626	18.51772917	709.6490011	3.246049705
69	a_male	m69	28	15	27	37	20	111	24	27	26	19	15	108	35	48	25	b_final	b_filler_target	boundary	a_no	bt	494895.1123	16.76536213	622.4957692	3.073382187
69	a_male	m69	28	15	27	37	20	111	24	27	26	19	15	108	35	48	25	b_final	b_filler_target	boundary	a_no	hd	502304.0506	18.04223674	665.6002586	3.167136648
69	a_male	m69	28	15	27	37	20	111	24	27	26	19	15	108	35	48	25	b_final	a_target_filler	medial	b_yes	bt	513219.1008	17.79599095	626.7026108	3.08977605
69	a_male	m69	28	15	27	37	20	111	24	27	26	19	15	108	35	48	25	b_final	a_target_filler	medial	b_yes	hd	430152.585	15.6234259	680.9471426	3.045461923
69	a_male	m69	28	15	27	37	20	111	24	27	26	19	15	108	35	48	25	b_final	a_target_filler	medial	a_no	bt	497683.4135	17.34952647	610.1439736	3.059798023
69	a_male	m69	28	15	27	37	20	111	24	27	26	19	15	108	35	48	25	b_final	a_target_filler	medial	a_no	hd	443243.6003	15.70213154	650.3185119	2.982863603
69	a_male	m69	28	15	27	37	20	111	24	27	26	19	15	108	35	48	25	a_initial	a_target_filler	boundary	b_yes	bt	504377.0265	17.1160018	631.5590512	3.040718803
69	a_male	m69	28	15	27	37	20	111	24	27	26	19	15	108	35	48	25	a_initial	a_target_filler	boundary	b_yes	hd	461398.299	16.68918658	674.9454747	3.099676042
69	a_male	m69	28	15	27	37	20	111	24	27	26	19	15	108	35	48	25	a_initial	a_target_filler	boundary	a_no	bt	479518.4462	16.38689084	628.1000749	3.007300276
69	a_male	m69	28	15	27	37	20	111	24	27	26	19	15	108	35	48	25	a_initial	a_target_filler	boundary	a_no	hd	444843.3379	15.84909535	684.4875498	3.057819204
69	a_male	m69	28	15	27	37	20	111	24	27	26	19	15	108	35	48	25	a_initial	b_filler_target	medial	b_yes	bt	451018.6574	15.06987105	619.8140952	2.89326226
69	a_male	m69	28	15	27	37	20	111	24	27	26	19	15	108	35	48	25	a_initial	b_filler_target	medial	b_yes	hd	511788.3895	18.24735949	683.7565423	3.193638332
69	a_male	m69	28	15	27	37	20	111	24	27	26	19	15	108	35	48	25	a_initial	b_filler_target	medial	a_no	bt	488386.9562	16.48544813	628.3083675	3.028758415
69	a_male	m69	28	15	27	37	20	111	24	27	26	19	15	108	35	48	25	a_initial	b_filler_target	medial	a_no	hd	442259.6424	15.28079151	670.1681315	2.964556994
70	b_female	f70	21	35	25	37	17	105	20	22	26	21	16	95	31	37	27	b_final	b_filler_target	boundary	b_yes	bt	508331.5459	14.0784826	589.2635363	2.894206003
70	b_female	f70	21	35	25	37	17	105	20	22	26	21	16	95	31	37	27	b_final	b_filler_target	boundary	b_yes	hd	479520.3294	13.74305782	606.3214055	2.687182927
70	b_female	f70	21	35	25	37	17	105	20	22	26	21	16	95	31	37	27	b_final	b_filler_target	boundary	a_no	bt	489640.3814	13.26268632	561.4744327	2.839998347
70	b_female	f70	21	35	25	37	17	105	20	22	26	21	16	95	31	37	27	b_final	b_filler_target	boundary	a_no	hd	454278.3295	13.30003836	599.9160096	2.696543593
70	b_female	f70	21	35	25	37	17	105	20	22	26	21	16	95	31	37	27	b_final	a_target_filler	medial	b_yes	bt	364702.3337	9.826759165	539.6156891	2.482013605
70	b_female	f70	21	35	25	37	17	105	20	22	26	21	16	95	31	37	27	b_final	a_target_filler	medial	b_yes	hd	421179.0219	11.63851339	588.9624218	2.54522296
70	b_female	f70	21	35	25	37	17	105	20	22	26	21	16	95	31	37	27	b_final	a_target_filler	medial	a_no	bt	450989.2284	12.40630967	563.8790401	2.769256438
70	b_female	f70	21	35	25	37	17	105	20	22	26	21	16	95	31	37	27	b_final	a_target_filler	medial	a_no	hd	461719.0303	13.43762779	622.0955625	2.77144367
70	b_female	f70	21	35	25	37	17	105	20	22	26	21	16	95	31	37	27	a_initial	a_target_filler	boundary	b_yes	bt	500293.5202	14.69127712	592.3620399	2.900711518
70	b_female	f70	21	35	25	37	17	105	20	22	26	21	16	95	31	37	27	a_initial	a_target_filler	boundary	b_yes	hd	430620.1585	13.42543995	596.7173684	2.700343952
70	b_female	f70	21	35	25	37	17	105	20	22	26	21	16	95	31	37	27	a_initial	a_target_filler	boundary	a_no	bt	485226.541	14.39883642	598.3152143	2.810144005
70	b_female	f70	21	35	25	37	17	105	20	22	26	21	16	95	31	37	27	a_initial	a_target_filler	boundary	a_no	hd	536772.058	16.55006148	654.558467	2.986278978
70	b_female	f70	21	35	25	37	17	105	20	22	26	21	16	95	31	37	27	a_initial	b_filler_target	medial	b_yes	bt	519218.2473	14.92440264	619.1946103	2.821207563
70	b_female	f70	21	35	25	37	17	105	20	22	26	21	16	95	31	37	27	a_initial	b_filler_target	medial	b_yes	hd	525638.8292	15.99788906	668.241513	2.935088597
70	b_female	f70	21	35	25	37	17	105	20	22	26	21	16	95	31	37	27	a_initial	b_filler_target	medial	a_no	bt	479666.0596	13.73115386	595.194487	2.777683331
70	b_female	f70	21	35	25	37	17	105	20	22	26	21	16	95	31	37	27	a_initial	b_filler_target	medial	a_no	hd	471340.8673	14.08788031	623.5746034	2.765102464
71	a_male	m71	21	11	32	35	24	115	15	29	32	23	16	105	47	20	38	b_final	b_filler_target	boundary	b_yes	bt	417329.9864	14.89648794	567.2888175	2.831752109
71	a_male	m71	21	11	32	35	24	115	15	29	32	23	16	105	47	20	38	b_final	b_filler_target	boundary	b_yes	hd	439676.4526	16.69881762	619.8546866	3.055349432
71	a_male	m71	21	11	32	35	24	115	15	29	32	23	16	105	47	20	38	b_final	b_filler_target	boundary	a_no	bt	381044.181	14.32983512	498.2422104	2.78587497
71	a_male	m71	21	11	32	35	24	115	15	29	32	23	16	105	47	20	38	b_final	b_filler_target	boundary	a_no	hd	423112.4421	15.46438439	583.427444	2.896808551
71	a_male	m71	21	11	32	35	24	115	15	29	32	23	16	105	47	20	38	b_final	a_target_filler	medial	b_yes	bt	401287.8162	13.36490691	595.2005336	2.733479539
71	a_male	m71	21	11	32	35	24	115	15	29	32	23	16	105	47	20	38	b_final	a_target_filler	medial	b_yes	hd	371975.2953	13.20649174	591.0513166	2.754933245
71	a_male	m71	21	11	32	35	24	115	15	29	32	23	16	105	47	20	38	b_final	a_target_filler	medial	a_no	bt	NA	NA	NA	NA
71	a_male	m71	21	11	32	35	24	115	15	29	32	23	16	105	47	20	38	b_final	a_target_filler	medial	a_no	hd	403417.8196	13.99514879	623.7774908	2.874262167
71	a_male	m71	21	11	32	35	24	115	15	29	32	23	16	105	47	20	38	a_initial	a_target_filler	boundary	b_yes	bt	302942.9096	11.27721028	465.4152623	2.455829515
71	a_male	m71	21	11	32	35	24	115	15	29	32	23	16	105	47	20	38	a_initial	a_target_filler	boundary	b_yes	hd	368859.1762	13.05447405	607.5597621	2.791242573
71	a_male	m71	21	11	32	35	24	115	15	29	32	23	16	105	47	20	38	a_initial	a_target_filler	boundary	a_no	bt	297119.0761	10.51444705	499.1696677	2.42841837
71	a_male	m71	21	11	32	35	24	115	15	29	32	23	16	105	47	20	38	a_initial	a_target_filler	boundary	a_no	hd	278100.4191	10.07714328	553.3490735	2.537781474
71	a_male	m71	21	11	32	35	24	115	15	29	32	23	16	105	47	20	38	a_initial	b_filler_target	medial	b_yes	bt	444400.9691	14.8311029	574.3387457	2.811248361
71	a_male	m71	21	11	32	35	24	115	15	29	32	23	16	105	47	20	38	a_initial	b_filler_target	medial	b_yes	hd	484399.1745	17.17706843	674.0466275	3.149549932
71	a_male	m71	21	11	32	35	24	115	15	29	32	23	16	105	47	20	38	a_initial	b_filler_target	medial	a_no	bt	392206.8286	13.26650959	533.3133288	2.657019611
71	a_male	m71	21	11	32	35	24	115	15	29	32	23	16	105	47	20	38	a_initial	b_filler_target	medial	a_no	hd	399594.4269	14.48967346	633.2106105	2.909824315
72	a_male	m72	23	17	29	27	18	107	17	28	23	19	20	101	25	31	45	b_final	b_filler_target	boundary	b_yes	bt	257209.2159	9.745998277	428.3845914	2.328368056
72	a_male	m72	23	17	29	27	18	107	17	28	23	19	20	101	25	31	45	b_final	b_filler_target	boundary	b_yes	hd	295103.8071	11.72748756	502.4722176	2.575745326
72	a_male	m72	23	17	29	27	18	107	17	28	23	19	20	101	25	31	45	b_final	b_filler_target	boundary	a_no	bt	276488.565	10.44584941	437.3157045	2.423618137
72	a_male	m72	23	17	29	27	18	107	17	28	23	19	20	101	25	31	45	b_final	b_filler_target	boundary	a_no	hd	303811.0728	12.49004975	492.0804921	2.642204453
72	a_male	m72	23	17	29	27	18	107	17	28	23	19	20	101	25	31	45	b_final	a_target_filler	medial	b_yes	bt	325800.4039	11.96608959	480.9521446	2.573609773
72	a_male	m72	23	17	29	27	18	107	17	28	23	19	20	101	25	31	45	b_final	a_target_filler	medial	b_yes	hd	310449.756	12.46665346	503.2621496	2.658992699
72	a_male	m72	23	17	29	27	18	107	17	28	23	19	20	101	25	31	45	b_final	a_target_filler	medial	a_no	bt	302005.6221	11.73258099	467.3206899	2.557744104
72	a_male	m72	23	17	29	27	18	107	17	28	23	19	20	101	25	31	45	b_final	a_target_filler	medial	a_no	hd	343985.6208	13.9164041	517.8348452	2.769340201
72	a_male	m72	23	17	29	27	18	107	17	28	23	19	20	101	25	31	45	a_initial	a_target_filler	boundary	b_yes	bt	374674.7093	14.29253621	503.8168263	2.776181936
72	a_male	m72	23	17	29	27	18	107	17	28	23	19	20	101	25	31	45	a_initial	a_target_filler	boundary	b_yes	hd	384107.1383	15.39354665	546.929661	2.895768535
72	a_male	m72	23	17	29	27	18	107	17	28	23	19	20	101	25	31	45	a_initial	a_target_filler	boundary	a_no	bt	366581.5711	14.41641004	503.3814785	2.872074721
72	a_male	m72	23	17	29	27	18	107	17	28	23	19	20	101	25	31	45	a_initial	a_target_filler	boundary	a_no	hd	388463.2553	16.28997057	562.6803755	3.009258825
72	a_male	m72	23	17	29	27	18	107	17	28	23	19	20	101	25	31	45	a_initial	b_filler_target	medial	b_yes	bt	281844.5444	11.02909761	462.6829641	2.432501153
72	a_male	m72	23	17	29	27	18	107	17	28	23	19	20	101	25	31	45	a_initial	b_filler_target	medial	b_yes	hd	356000.7091	15.40067519	579.9460662	3.033457521
72	a_male	m72	23	17	29	27	18	107	17	28	23	19	20	101	25	31	45	a_initial	b_filler_target	medial	a_no	bt	308598.7616	11.76634032	452.7199311	2.534720442
72	a_male	m72	23	17	29	27	18	107	17	28	23	19	20	101	25	31	45	a_initial	b_filler_target	medial	a_no	hd	354878.1991	14.94833521	528.617959	2.882648796
73	a_male	m73	27	12	30	33	23	123	23	23	34	22	21	106	39	32	35	b_final	b_filler_target	boundary	b_yes	bt	252630.7997	9.409372188	428.4829889	2.277804205
73	a_male	m73	27	12	30	33	23	123	23	23	34	22	21	106	39	32	35	b_final	b_filler_target	boundary	b_yes	hd	NA	NA	NA	NA
73	a_male	m73	27	12	30	33	23	123	23	23	34	22	21	106	39	32	35	b_final	b_filler_target	boundary	a_no	bt	217592.1541	7.960756875	386.5744877	2.20490117
73	a_male	m73	27	12	30	33	23	123	23	23	34	22	21	106	39	32	35	b_final	b_filler_target	boundary	a_no	hd	NA	NA	NA	NA
73	a_male	m73	27	12	30	33	23	123	23	23	34	22	21	106	39	32	35	b_final	a_target_filler	medial	b_yes	bt	247761.4567	9.254229387	433.8234011	2.2974344
73	a_male	m73	27	12	30	33	23	123	23	23	34	22	21	106	39	32	35	b_final	a_target_filler	medial	b_yes	hd	NA	NA	NA	NA
73	a_male	m73	27	12	30	33	23	123	23	23	34	22	21	106	39	32	35	b_final	a_target_filler	medial	a_no	bt	NA	NA	NA	NA
73	a_male	m73	27	12	30	33	23	123	23	23	34	22	21	106	39	32	35	b_final	a_target_filler	medial	a_no	hd	NA	NA	NA	NA
73	a_male	m73	27	12	30	33	23	123	23	23	34	22	21	106	39	32	35	a_initial	a_target_filler	boundary	b_yes	bt	282871.7073	10.07875545	496.2495774	2.431527883
73	a_male	m73	27	12	30	33	23	123	23	23	34	22	21	106	39	32	35	a_initial	a_target_filler	boundary	b_yes	hd	293366.6705	10.8467129	497.1609319	2.459265238
73	a_male	m73	27	12	30	33	23	123	23	23	34	22	21	106	39	32	35	a_initial	a_target_filler	boundary	a_no	bt	322309.4687	11.42453494	508.7256996	2.524617155
73	a_male	m73	27	12	30	33	23	123	23	23	34	22	21	106	39	32	35	a_initial	a_target_filler	boundary	a_no	hd	282945.8604	10.4574104	511.7204525	2.442721312
73	a_male	m73	27	12	30	33	23	123	23	23	34	22	21	106	39	32	35	a_initial	b_filler_target	medial	b_yes	bt	279052.3358	9.945878639	469.5045786	2.394363238
73	a_male	m73	27	12	30	33	23	123	23	23	34	22	21	106	39	32	35	a_initial	b_filler_target	medial	b_yes	hd	331738.5097	12.37234361	535.9944955	2.620484974
73	a_male	m73	27	12	30	33	23	123	23	23	34	22	21	106	39	32	35	a_initial	b_filler_target	medial	a_no	bt	267355.0064	9.603333101	472.7070008	2.382386978
73	a_male	m73	27	12	30	33	23	123	23	23	34	22	21	106	39	32	35	a_initial	b_filler_target	medial	a_no	hd	329715.8019	12.50919814	497.1086011	2.588121682
74	b_female	f74	24	37	23	35	21	112	28	20	27	19	18	116	41	46	29	b_final	b_filler_target	boundary	b_yes	bt	461754.1839	13.50474736	560.6450323	2.72447617
74	b_female	f74	24	37	23	35	21	112	28	20	27	19	18	116	41	46	29	b_final	b_filler_target	boundary	b_yes	hd	399305.67	11.3472917	547.432768	2.499759473
74	b_female	f74	24	37	23	35	21	112	28	20	27	19	18	116	41	46	29	b_final	b_filler_target	boundary	a_no	bt	411382.9183	11.45756469	541.5194538	2.592316186
74	b_female	f74	24	37	23	35	21	112	28	20	27	19	18	116	41	46	29	b_final	b_filler_target	boundary	a_no	hd	388683.8761	11.46121598	542.1326316	2.549599549
74	b_female	f74	24	37	23	35	21	112	28	20	27	19	18	116	41	46	29	b_final	a_target_filler	medial	b_yes	bt	408862.9656	11.85383217	511.5884976	2.692251075
74	b_female	f74	24	37	23	35	21	112	28	20	27	19	18	116	41	46	29	b_final	a_target_filler	medial	b_yes	hd	476640.0256	14.53186526	566.2944946	2.875502017
74	b_female	f74	24	37	23	35	21	112	28	20	27	19	18	116	41	46	29	b_final	a_target_filler	medial	a_no	bt	396167.5276	11.95195391	513.7293683	2.757873895
74	b_female	f74	24	37	23	35	21	112	28	20	27	19	18	116	41	46	29	b_final	a_target_filler	medial	a_no	hd	443607.5511	13.22038451	535.0250016	2.808545205
74	b_female	f74	24	37	23	35	21	112	28	20	27	19	18	116	41	46	29	a_initial	a_target_filler	boundary	b_yes	bt	459783.3935	14.22859212	548.6122937	2.838124754
74	b_female	f74	24	37	23	35	21	112	28	20	27	19	18	116	41	46	29	a_initial	a_target_filler	boundary	b_yes	hd	479982.3212	15.02924381	597.9474712	2.84576667
74	b_female	f74	24	37	23	35	21	112	28	20	27	19	18	116	41	46	29	a_initial	a_target_filler	boundary	a_no	bt	397763.4948	12.17636818	542.3470097	2.613984385
74	b_female	f74	24	37	23	35	21	112	28	20	27	19	18	116	41	46	29	a_initial	a_target_filler	boundary	a_no	hd	510084.514	15.88481006	600.7240323	2.893623244
74	b_female	f74	24	37	23	35	21	112	28	20	27	19	18	116	41	46	29	a_initial	b_filler_target	medial	b_yes	bt	390462.6568	11.61467634	521.5730077	2.503394496
74	b_female	f74	24	37	23	35	21	112	28	20	27	19	18	116	41	46	29	a_initial	b_filler_target	medial	b_yes	hd	419052.4305	13.29218056	574.5161895	2.692745224
74	b_female	f74	24	37	23	35	21	112	28	20	27	19	18	116	41	46	29	a_initial	b_filler_target	medial	a_no	bt	441014.0593	13.28659427	568.722286	2.686312653
74	b_female	f74	24	37	23	35	21	112	28	20	27	19	18	116	41	46	29	a_initial	b_filler_target	medial	a_no	hd	393437.0076	12.06410301	515.9558978	2.517062154
75	a_male	m75	32	17	38	35	13	97	15	16	34	13	19	80	25	25	30	b_final	b_filler_target	boundary	b_yes	bt	369295.563	13.57465517	531.4214529	2.703045586
75	a_male	m75	32	17	38	35	13	97	15	16	34	13	19	80	25	25	30	b_final	b_filler_target	boundary	b_yes	hd	311432.5981	11.65527291	503.8952054	2.53698466
75	a_male	m75	32	17	38	35	13	97	15	16	34	13	19	80	25	25	30	b_final	b_filler_target	boundary	a_no	bt	355806.5195	13.42837779	534.732455	2.728812116
75	a_male	m75	32	17	38	35	13	97	15	16	34	13	19	80	25	25	30	b_final	b_filler_target	boundary	a_no	hd	334567.9613	12.62430429	515.0711337	2.635585766
75	a_male	m75	32	17	38	35	13	97	15	16	34	13	19	80	25	25	30	b_final	a_target_filler	medial	b_yes	bt	391670.4238	14.33920443	536.3913889	2.774933084
